date,completely_home_device_count_percentage,median_home_dwell_time_percentage,part_time_work_behavior_devices_percentage,full_time_work_behavior_devices_percentage,completely_home_device_count,device_count,part_time_work_behavior_devices,full_time_work_behavior_devices
2020-01-01,32.28444156549149,52.916666666666664,4.534122815220639,2.3980968499034057,141545.0,438430.0,19879.0,10514.0
2020-01-02,28.035581523914825,49.583333333333336,7.415835827439617,4.153163543473702,117653.0,419655.0,31121.0,17429.0
2020-01-03,27.76197311757797,46.875,8.314569418575681,4.554352081430249,117007.0,421464.0,35043.0,19195.0
2020-01-04,28.756765342195763,52.22222222222223,4.978618029200769,2.2289230561899425,119495.0,415536.0,20688.0,9262.0
2020-01-05,32.527226439111786,56.52777777777778,5.595445759275847,2.3664607986422137,137987.0,424219.0,23737.0,10039.0
2020-01-06,27.02608120384375,48.40277777777778,9.880703840152254,5.710012296349206,112752.0,417196.0,41222.0,23822.0
2020-01-07,25.20116360172159,48.541666666666664,10.141659031644231,5.545821070717725,103698.0,411480.0,41731.0,22820.0
2020-01-08,24.7419428973786,48.125,10.813460532299313,6.080416998762891,101199.0,409017.0,44229.0,24870.0
2020-01-09,25.34460604296816,48.125,11.880492178077901,6.6595472336563395,102763.0,405462.0,48171.0,27002.0
2020-01-10,22.86420162170591,45.416666666666664,10.198035240916887,5.06807461406518,93842.0,410431.0,41856.0,20801.0
2020-01-11,26.983770903280963,52.361111111111114,6.40514665011603,2.726617862225911,108257.0,401192.0,25697.0,10939.0
2020-01-12,28.90551503002064,57.43055555555555,5.500253660843139,2.478241810202584,117372.0,406053.0,22334.0,10063.0
2020-01-13,22.849804094567116,49.02777777777778,11.853257564090182,6.966715653901272,87536.0,383092.0,45409.0,26689.0
2020-01-14,21.75127937806614,49.166666666666664,12.766790679459566,7.366677427378426,82202.0,377917.0,48248.0,27840.0
2020-01-15,21.49078348629918,49.30555555555556,14.118949769173986,8.000683112790737,78021.0,363043.0,51258.0,29046.0
2020-01-16,21.44617246857674,49.30555555555556,13.012688188312602,7.519967144725323,79374.0,370107.0,48161.0,27832.0
2020-01-17,22.103908732663747,45.13888888888889,12.865159333707615,7.0784835696767665,82286.0,372268.0,47893.0,26351.0
2020-01-18,24.738109818330273,53.68055555555556,6.754847928148602,2.8169014084507045,90894.0,367424.0,24819.0,10350.0
2020-01-19,26.81762726407379,56.80555555555556,6.377347866307365,2.581077638793924,100015.0,372944.0,23784.0,9626.0
2020-01-20,26.24193718652133,54.166666666666664,7.198404083985892,4.036617286022472,96949.0,369442.0,26594.0,14913.0
2020-01-21,20.591235647776355,49.166666666666664,12.204544961257135,6.893136978273609,75896.0,368583.0,44984.0,25407.0
2020-01-22,19.330329558565406,48.888888888888886,11.741241572388603,6.3150354602173,70703.0,365761.0,42945.0,23098.0
2020-01-23,20.736559968298696,48.19444444444444,12.697857960549488,7.235437213807678,75355.0,363391.0,46143.0,26293.0
2020-01-24,21.525358873214078,46.59722222222222,13.583161235502986,7.526067897517851,76505.0,355417.0,48277.0,26749.0
2020-01-25,27.815094595431006,55.06944444444445,8.546746559697247,4.075016136780955,94373.0,339286.0,28998.0,13826.0
2020-01-26,29.158876350761552,60.0,5.917567174369596,2.634831282643704,101216.0,347118.0,20541.0,9146.0
2020-01-27,22.070617469120947,50.48611111111111,12.859229576731718,7.712907360043878,78872.0,357361.0,45954.0,27563.0
2020-01-28,20.524172602592504,50.27777777777778,12.880113205519367,7.300143895201304,68749.0,334965.0,43144.0,24453.0
2020-01-29,19.318343842659814,49.861111111111114,12.836121432915384,7.142753220451431,66390.0,343662.0,44113.0,24547.0
2020-01-30,19.767296490978833,48.75,13.408154567410143,7.6445517829237115,69571.0,351949.0,47190.0,26905.0
2020-01-31,18.375602835239963,46.59722222222222,13.127866086056988,6.850866724650579,63593.0,346072.0,45432.0,23709.0
2020-02-01,25.51724928892559,52.5,5.700522983759978,2.153408569593541,111245.0,435959.0,24852.0,9388.0
2020-02-02,30.870569534946412,56.875,5.116472545757071,1.9097593396480725,132841.0,430315.0,22017.0,8218.0
2020-02-03,25.436237484430258,48.26388888888889,11.836876897117861,6.847955040726125,111704.0,439152.0,51982.0,30073.0
2020-02-04,24.555219631948724,49.51388888888889,12.931705616292454,7.3013234753287195,102824.0,418745.0,54151.0,30574.0
2020-02-05,23.98445068488111,49.861111111111114,13.009184887242938,7.601751137380896,97793.0,407734.0,53043.0,30995.0
2020-02-06,22.80592962959346,49.30555555555556,13.18615052587377,7.712327028056366,93414.0,409603.0,54011.0,31590.0
2020-02-07,22.868605355460826,42.5,11.566035867354811,6.073544889466182,99298.0,434210.0,50221.0,26372.0
2020-02-08,26.727992279701457,50.208333333333336,7.191962744247404,2.893562581342022,120756.0,451795.0,32493.0,13073.0
2020-02-09,30.72868118840553,57.638888888888886,5.34949909955566,2.1103881412837895,135822.0,442003.0,23645.0,9328.0
2020-02-10,25.36656789100381,48.47222222222222,11.078625582819086,6.402106179569965,108973.0,429592.0,47593.0,27503.0
