Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
09/23/2017 04:00,MILLWD,61759,16.98,1.60,0.00
09/23/2017 04:00,N.Y.C.,61761,17.18,1.80,0.00
09/23/2017 04:00,NORTH,61755,4.93,-0.40,10.05
09/23/2017 04:00,NPX,61845,16.58,1.20,0.00
09/23/2017 04:00,O H,61846,15.39,0.02,0.00
09/23/2017 04:00,PJM,61847,16.31,0.94,0.00
09/23/2017 04:00,WEST,61752,15.70,0.32,0.00
09/23/2017 05:00,CAPITL,61757,17.27,0.97,-0.40
09/23/2017 05:00,CENTRL,61754,16.15,0.25,0.00
09/23/2017 05:00,DUNWOD,61760,17.53,1.64,0.00
09/23/2017 05:00,GENESE,61753,15.94,0.05,0.00
09/23/2017 05:00,H Q,61844,12.32,-0.46,3.11
09/23/2017 05:00,HUD VL,61758,17.39,1.49,0.00
09/23/2017 05:00,LONGIL,61762,18.06,2.16,-0.01
09/23/2017 05:00,MHK VL,61756,15.96,0.60,0.54
09/23/2017 05:00,MILLWD,61759,17.52,1.62,0.00
09/23/2017 05:00,N.Y.C.,61761,17.69,1.80,0.00
09/23/2017 05:00,NORTH,61755,5.18,-0.41,10.30
09/23/2017 05:00,NPX,61845,17.07,1.18,0.00
09/23/2017 05:00,O H,61846,16.02,0.13,0.00
09/23/2017 05:00,PJM,61847,16.90,1.00,0.00
09/23/2017 05:00,WEST,61752,16.39,0.49,0.00
09/23/2017 06:00,CAPITL,61757,19.49,1.15,-0.47
09/23/2017 06:00,CENTRL,61754,18.23,0.36,0.00
09/23/2017 06:00,DUNWOD,61760,19.74,1.86,0.00
09/23/2017 06:00,GENESE,61753,18.09,0.22,0.00
09/23/2017 06:00,H Q,61844,14.05,-0.54,3.29
09/23/2017 06:00,HUD VL,61758,19.56,1.68,0.00
09/23/2017 06:00,LONGIL,61762,21.68,2.43,-1.37
09/23/2017 06:00,MHK VL,61756,17.83,0.59,0.63
09/23/2017 06:00,MILLWD,61759,19.70,1.82,0.00
09/23/2017 06:00,N.Y.C.,61761,19.95,2.07,0.00
09/23/2017 06:00,NORTH,61755,5.31,-0.50,12.07
09/23/2017 06:00,NPX,61845,19.18,1.30,0.00
09/23/2017 06:00,O H,61846,18.18,0.30,0.00
09/23/2017 06:00,PJM,61847,19.07,1.20,0.00
09/23/2017 06:00,WEST,61752,18.61,0.73,0.00
09/23/2017 07:00,CAPITL,61757,20.02,1.16,-0.44
09/23/2017 07:00,CENTRL,61754,18.79,0.37,0.00
09/23/2017 07:00,DUNWOD,61760,20.43,2.01,0.00
09/23/2017 07:00,GENESE,61753,18.66,0.24,0.00
09/23/2017 07:00,H Q,61844,14.26,-0.55,3.61
09/23/2017 07:00,HUD VL,61758,20.19,1.77,0.00
09/23/2017 07:00,LONGIL,61762,26.64,2.61,-5.60
09/23/2017 07:00,MHK VL,61756,18.44,0.57,0.56
09/23/2017 07:00,MILLWD,61759,20.37,1.95,0.00
09/23/2017 07:00,N.Y.C.,61761,20.66,2.23,-0.01
09/23/2017 07:00,NORTH,61755,7.00,-0.53,10.89
09/23/2017 07:00,NPX,61845,19.84,1.42,0.00
09/23/2017 07:00,O H,61846,18.72,0.29,0.00
09/23/2017 07:00,PJM,61847,19.69,1.27,0.00
09/23/2017 07:00,WEST,61752,19.18,0.76,0.00
09/23/2017 08:00,CAPITL,61757,21.07,1.11,-0.52
09/23/2017 08:00,CENTRL,61754,19.85,0.41,0.00
09/23/2017 08:00,DUNWOD,61760,21.62,2.18,0.00
09/23/2017 08:00,GENESE,61753,19.66,0.21,0.00
09/23/2017 08:00,H Q,61844,15.32,-0.58,3.54
09/23/2017 08:00,HUD VL,61758,21.35,1.91,0.00
09/23/2017 08:00,LONGIL,61762,28.08,2.82,-5.82
09/23/2017 08:00,MHK VL,61756,19.42,0.64,0.66
09/23/2017 08:00,MILLWD,61759,21.56,2.12,0.00
09/23/2017 08:00,N.Y.C.,61761,26.62,2.39,-4.79
09/23/2017 08:00,NORTH,61755,6.05,-0.54,12.85
09/23/2017 08:00,NPX,61845,20.90,1.46,0.00
09/23/2017 08:00,O H,61846,19.66,0.21,0.00
09/23/2017 08:00,PJM,61847,21.56,1.34,-0.78
09/23/2017 08:00,WEST,61752,20.26,0.82,0.00
09/23/2017 09:00,CAPITL,61757,23.56,1.22,-0.58
09/23/2017 09:00,CENTRL,61754,22.29,0.52,0.00
09/23/2017 09:00,DUNWOD,61760,24.18,2.42,0.00
09/23/2017 09:00,GENESE,61753,22.05,0.28,0.00
09/23/2017 09:00,H Q,61844,12.32,-0.65,8.79
09/23/2017 09:00,HUD VL,61758,23.90,2.13,0.00
09/23/2017 09:00,LONGIL,61762,31.71,3.13,-6.81
09/23/2017 09:00,MHK VL,61756,21.85,0.83,0.74
09/23/2017 09:00,MILLWD,61759,24.12,2.35,0.00
09/23/2017 09:00,N.Y.C.,61761,29.24,2.68,-4.80
09/23/2017 09:00,NORTH,61755,6.68,-0.61,14.47
09/23/2017 09:00,NPX,61845,23.35,1.59,0.00
09/23/2017 09:00,O H,61846,22.05,0.28,0.00
09/23/2017 09:00,PJM,61847,24.07,1.52,-0.78
09/23/2017 09:00,WEST,61752,22.72,0.96,0.00
09/23/2017 10:00,CAPITL,61757,24.29,1.13,-0.52
09/23/2017 10:00,CENTRL,61754,23.30,0.66,0.00
09/23/2017 10:00,DUNWOD,61760,25.33,2.51,-0.18
09/23/2017 10:00,GENESE,61753,23.23,0.59,0.00
09/23/2017 10:00,H Q,61844,12.84,-0.68,9.12
09/23/2017 10:00,HUD VL,61758,24.96,2.20,-0.13
09/23/2017 10:00,LONGIL,61762,36.64,3.19,-10.81
09/23/2017 10:00,MHK VL,61756,22.80,0.81,0.65
09/23/2017 10:00,MILLWD,61759,25.26,2.45,-0.18
09/23/2017 10:00,N.Y.C.,61761,28.22,2.78,-2.80
09/23/2017 10:00,NORTH,61755,9.03,-0.68,12.93
09/23/2017 10:00,NPX,61845,24.30,1.58,-0.08
09/23/2017 10:00,O H,61846,23.25,0.61,0.00
09/23/2017 10:00,PJM,61847,24.85,1.70,-0.52
09/23/2017 10:00,WEST,61752,24.02,1.38,0.00
09/23/2017 11:00,CAPITL,61757,26.58,1.18,-0.70
09/23/2017 11:00,CENTRL,61754,25.45,0.77,0.00
09/23/2017 11:00,DUNWOD,61760,31.14,2.72,-3.74
09/23/2017 11:00,GENESE,61753,25.43,0.74,0.00
09/23/2017 11:00,H Q,61844,14.26,-0.77,9.66
09/23/2017 11:00,HUD VL,61758,29.72,2.39,-2.64
09/23/2017 11:00,LONGIL,61762,38.53,3.48,-10.36
09/23/2017 11:00,MHK VL,61756,24.96,0.99,0.72
09/23/2017 11:00,MILLWD,61759,30.96,2.64,-3.63
09/23/2017 11:00,N.Y.C.,61761,32.79,3.04,-5.07
09/23/2017 11:00,NORTH,61755,6.43,-0.74,17.52
09/23/2017 11:00,NPX,61845,27.91,1.65,-1.57
09/23/2017 11:00,O H,61846,25.45,0.77,0.00
09/23/2017 11:00,PJM,61847,28.78,1.90,-2.20
09/23/2017 11:00,WEST,61752,26.29,1.60,0.00
09/23/2017 12:00,CAPITL,61757,27.96,1.21,-0.47
09/23/2017 12:00,CENTRL,61754,27.09,0.82,0.00
09/23/2017 12:00,DUNWOD,61760,32.56,2.89,-3.39
09/23/2017 12:00,GENESE,61753,27.09,0.82,0.00
09/23/2017 12:00,H Q,61844,22.27,-0.79,3.22
09/23/2017 12:00,HUD VL,61758,31.22,2.55,-2.40
09/23/2017 12:00,LONGIL,61762,40.18,3.68,-10.23
09/23/2017 12:00,MHK VL,61756,26.96,1.13,0.44
09/23/2017 12:00,MILLWD,61759,32.36,2.78,-3.30
09/23/2017 12:00,N.Y.C.,61761,34.01,3.20,-4.53
09/23/2017 12:00,NORTH,61755,13.73,-0.76,11.78
09/23/2017 12:00,NPX,61845,29.43,1.73,-1.42
09/23/2017 12:00,O H,61846,27.06,0.79,0.00
09/23/2017 12:00,PJM,61847,30.25,2.00,-1.98
09/23/2017 12:00,WEST,61752,27.93,1.66,0.00
09/23/2017 13:00,CAPITL,61757,31.18,1.32,-0.46
09/23/2017 13:00,CENTRL,61754,30.34,0.94,0.00
09/23/2017 13:00,DUNWOD,61760,37.69,3.23,-5.06
09/23/2017 13:00,GENESE,61753,30.40,1.00,0.00
09/23/2017 13:00,H Q,61844,25.38,-0.88,3.14
09/23/2017 13:00,HUD VL,61758,35.86,2.88,-3.58
09/23/2017 13:00,LONGIL,61762,48.99,4.15,-15.45
09/23/2017 13:00,MHK VL,61756,30.26,1.21,0.35
09/23/2017 13:00,MILLWD,61759,37.49,3.18,-4.92
09/23/2017 13:00,N.Y.C.,61761,38.04,3.56,-5.08
09/23/2017 13:00,NORTH,61755,17.00,-0.91,11.49
09/23/2017 13:00,NPX,61845,33.40,1.88,-2.12
09/23/2017 13:00,O H,61846,30.43,1.03,0.00
09/23/2017 13:00,PJM,61847,34.38,2.29,-2.69
09/23/2017 13:00,WEST,61752,31.40,2.00,0.00
09/23/2017 14:00,CAPITL,61757,36.70,1.49,-0.61
09/23/2017 14:00,CENTRL,61754,35.84,1.24,0.00
09/23/2017 14:00,DUNWOD,61760,38.98,3.77,-0.61
09/23/2017 14:00,GENESE,61753,36.02,1.42,0.00
09/23/2017 14:00,H Q,61844,29.36,-1.07,4.16
09/23/2017 14:00,HUD VL,61758,38.42,3.39,-0.43
09/23/2017 14:00,LONGIL,61762,57.05,4.95,-17.51
09/23/2017 14:00,MHK VL,61756,35.23,1.39,0.75
09/23/2017 14:00,MILLWD,61759,38.93,3.74,-0.59
09/23/2017 14:00,N.Y.C.,61761,39.45,4.22,-0.63
09/23/2017 14:00,NORTH,61755,18.29,-1.07,15.24
09/23/2017 14:00,NPX,61845,36.93,2.08,-0.25
09/23/2017 14:00,O H,61846,36.19,1.59,0.00
09/23/2017 14:00,PJM,61847,37.76,2.84,-0.33
09/23/2017 14:00,WEST,61752,37.30,2.70,0.00
09/23/2017 15:00,CAPITL,61757,39.98,1.73,-0.59
09/23/2017 15:00,CENTRL,61754,39.05,1.39,0.00
09/23/2017 15:00,DUNWOD,61760,42.03,4.03,-0.34
09/23/2017 15:00,GENESE,61753,39.17,1.51,0.00
09/23/2017 15:00,H Q,61844,32.50,-1.17,3.99
09/23/2017 15:00,HUD VL,61758,41.59,3.69,-0.24
09/23/2017 15:00,LONGIL,61762,48.15,5.35,-5.15
09/23/2017 15:00,MHK VL,61756,38.55,1.62,0.73
09/23/2017 15:00,MILLWD,61759,42.06,4.07,-0.33
09/23/2017 15:00,N.Y.C.,61761,43.32,4.55,-1.10
09/23/2017 15:00,NORTH,61755,21.90,-1.17,14.59
09/23/2017 15:00,NPX,61845,40.10,2.30,-0.14
09/23/2017 15:00,O H,61846,39.24,1.58,0.00
09/23/2017 15:00,PJM,61847,40.93,3.09,-0.18
09/23/2017 15:00,WEST,61752,40.45,2.79,0.00
09/23/2017 16:00,CAPITL,61757,43.51,1.93,-0.59
09/23/2017 16:00,CENTRL,61754,42.51,1.52,0.00
09/23/2017 16:00,DUNWOD,61760,45.86,4.39,-0.48
09/23/2017 16:00,GENESE,61753,42.55,1.56,0.00
09/23/2017 16:00,H Q,61844,35.69,-1.27,4.03
09/23/2017 16:00,HUD VL,61758,45.35,4.02,-0.34
09/23/2017 16:00,LONGIL,61762,52.64,5.90,-5.74
09/23/2017 16:00,MHK VL,61756,42.06,1.80,0.73
09/23/2017 16:00,MILLWD,61759,45.89,4.43,-0.47
09/23/2017 16:00,N.Y.C.,61761,46.49,4.83,-0.66
09/23/2017 16:00,NORTH,61755,25.00,-1.23,14.76
09/23/2017 16:00,NPX,61845,43.69,2.50,-0.20
09/23/2017 16:00,O H,61846,42.51,1.52,0.00
09/23/2017 16:00,PJM,61847,44.53,3.28,-0.26
09/23/2017 16:00,WEST,61752,43.78,2.79,0.00
09/23/2017 17:00,CAPITL,61757,41.92,1.86,-0.46
09/23/2017 17:00,CENTRL,61754,41.10,1.50,0.00
09/23/2017 17:00,DUNWOD,61760,44.84,4.24,-1.00
09/23/2017 17:00,GENESE,61753,41.26,1.66,0.00
09/23/2017 17:00,H Q,61844,35.25,-1.23,3.12
09/23/2017 17:00,HUD VL,61758,44.23,3.92,-0.71
09/23/2017 17:00,LONGIL,61762,51.45,5.70,-6.15
09/23/2017 17:00,MHK VL,61756,40.53,1.47,0.53
09/23/2017 17:00,MILLWD,61759,44.89,4.32,-0.97
09/23/2017 17:00,N.Y.C.,61761,45.60,4.67,-1.33
09/23/2017 17:00,NORTH,61755,26.95,-1.23,11.42
09/23/2017 17:00,NPX,61845,42.48,2.46,-0.43
09/23/2017 17:00,O H,61846,41.30,1.70,0.00
09/23/2017 17:00,PJM,61847,43.38,3.25,-0.53
09/23/2017 17:00,WEST,61752,42.65,3.05,0.00
09/23/2017 18:00,CAPITL,61757,35.99,1.84,0.00
09/23/2017 18:00,CENTRL,61754,35.38,1.23,0.00
09/23/2017 18:00,DUNWOD,61760,39.47,3.72,-1.60
09/23/2017 18:00,GENESE,61753,35.52,1.37,0.00
09/23/2017 18:00,H Q,61844,29.96,-1.13,3.06
09/23/2017 18:00,HUD VL,61758,38.74,3.45,-1.14
09/23/2017 18:00,LONGIL,61762,54.92,4.92,-15.85
09/23/2017 18:00,MHK VL,61756,35.39,1.16,-0.08
09/23/2017 18:00,MILLWD,61759,39.46,3.76,-1.56
09/23/2017 18:00,N.Y.C.,61761,40.32,4.20,-1.97
09/23/2017 18:00,NORTH,61755,32.89,-1.26,0.00
09/23/2017 18:00,NPX,61845,37.16,2.32,-0.69
09/23/2017 18:00,O H,61846,35.48,1.33,0.00
09/23/2017 18:00,PJM,61847,37.73,2.73,-0.85
09/23/2017 18:00,WEST,61752,36.61,2.46,0.00
09/23/2017 19:00,CAPITL,61757,39.26,1.98,0.00
09/23/2017 19:00,CENTRL,61754,38.52,1.23,0.00
09/23/2017 19:00,DUNWOD,61760,41.70,4.07,-0.35
09/23/2017 19:00,GENESE,61753,38.59,1.30,0.00
09/23/2017 19:00,H Q,61844,33.05,-1.23,3.01
09/23/2017 19:00,HUD VL,61758,41.30,3.76,-0.25
09/23/2017 19:00,LONGIL,61762,49.44,5.33,-6.82
09/23/2017 19:00,MHK VL,61756,38.99,1.68,-0.02
09/23/2017 19:00,MILLWD,61759,41.77,4.14,-0.34
09/23/2017 19:00,N.Y.C.,61761,42.25,4.59,-0.37
09/23/2017 19:00,NORTH,61755,36.02,-1.27,0.00
09/23/2017 19:00,NPX,61845,39.90,2.46,-0.15
09/23/2017 19:00,O H,61846,38.22,0.93,0.00
09/23/2017 19:00,PJM,61847,40.23,2.76,-0.19
09/23/2017 19:00,WEST,61752,39.30,2.01,0.00
09/23/2017 20:00,CAPITL,61757,33.65,1.69,0.00
09/23/2017 20:00,CENTRL,61754,33.01,1.05,0.00
09/23/2017 20:00,DUNWOD,61760,38.80,3.52,-3.33
09/23/2017 20:00,GENESE,61753,33.08,1.12,0.00
09/23/2017 20:00,H Q,61844,27.86,-1.05,3.05
09/23/2017 20:00,HUD VL,61758,37.53,3.20,-2.37
09/23/2017 20:00,LONGIL,61762,44.94,4.51,-8.48
09/23/2017 20:00,MHK VL,61756,33.57,1.44,-0.17
09/23/2017 20:00,MILLWD,61759,38.68,3.48,-3.23
09/23/2017 20:00,N.Y.C.,61761,39.71,3.93,-3.82
09/23/2017 20:00,NORTH,61755,30.91,-1.05,0.00
09/23/2017 20:00,NPX,61845,35.50,2.11,-1.43
09/23/2017 20:00,O H,61846,32.89,0.93,0.00
09/23/2017 20:00,PJM,61847,36.15,2.43,-1.77
09/23/2017 20:00,WEST,61752,33.85,1.89,0.00
09/23/2017 21:00,CAPITL,61757,29.46,1.56,0.00
09/23/2017 21:00,CENTRL,61754,28.76,0.87,0.00
09/23/2017 21:00,DUNWOD,61760,33.14,3.10,-2.15
09/23/2017 21:00,GENESE,61753,28.76,0.87,0.00
09/23/2017 21:00,H Q,61844,16.50,-0.92,10.47
09/23/2017 21:00,HUD VL,61758,32.13,2.70,-1.54
09/23/2017 21:00,LONGIL,61762,41.64,4.07,-9.67
09/23/2017 21:00,MHK VL,61756,29.20,1.20,-0.11
09/23/2017 21:00,MILLWD,61759,33.00,3.01,-2.09
09/23/2017 21:00,N.Y.C.,61761,37.69,3.46,-6.34
09/23/2017 21:00,NORTH,61755,26.89,-1.00,0.00
09/23/2017 21:00,NPX,61845,30.77,1.95,-0.93
09/23/2017 21:00,O H,61846,28.65,0.75,0.00
09/23/2017 21:00,PJM,61847,31.77,2.09,-1.79
09/23/2017 21:00,WEST,61752,29.46,1.56,0.00
09/23/2017 22:00,CAPITL,61757,20.92,1.17,0.00
09/23/2017 22:00,CENTRL,61754,20.33,0.57,0.00
09/23/2017 22:00,DUNWOD,61760,26.34,2.27,-4.31
09/23/2017 22:00,GENESE,61753,20.25,0.49,0.00
09/23/2017 22:00,H Q,61844,12.06,-0.69,7.01
09/23/2017 22:00,HUD VL,61758,24.83,1.99,-3.07
09/23/2017 22:00,LONGIL,61762,32.51,3.08,-9.67
09/23/2017 22:00,MHK VL,61756,20.75,0.77,-0.22
09/23/2017 22:00,MILLWD,61759,26.16,2.21,-4.19
09/23/2017 22:00,N.Y.C.,61761,32.94,2.53,-10.65
09/23/2017 22:00,NORTH,61755,18.89,-0.87,0.00
09/23/2017 22:00,NPX,61845,23.11,1.50,-1.85
09/23/2017 22:00,O H,61846,20.19,0.43,0.00
09/23/2017 22:00,PJM,61847,24.56,1.48,-3.32
09/23/2017 22:00,WEST,61752,20.75,0.99,0.00
09/23/2017 23:00,CAPITL,61757,21.38,1.30,0.00
09/23/2017 23:00,CENTRL,61754,20.46,0.38,0.00
09/23/2017 23:00,DUNWOD,61760,22.49,2.41,0.00
09/23/2017 23:00,GENESE,61753,20.24,0.16,0.00
09/23/2017 23:00,H Q,61844,11.34,-0.70,8.04
09/23/2017 23:00,HUD VL,61758,22.23,2.15,0.00
09/23/2017 23:00,LONGIL,61762,31.60,3.25,-8.27
09/23/2017 23:00,MHK VL,61756,20.82,0.74,0.00
09/23/2017 23:00,MILLWD,61759,22.45,2.37,0.00
09/23/2017 23:00,N.Y.C.,61761,25.63,2.65,-2.90
09/23/2017 23:00,NORTH,61755,19.14,-0.94,0.00
09/23/2017 23:00,NPX,61845,21.73,1.65,0.00
09/23/2017 23:00,O H,61846,20.16,0.08,0.00
09/23/2017 23:00,PJM,61847,21.96,1.41,-0.47
09/23/2017 23:00,WEST,61752,20.58,0.50,0.00
