datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/30/2021 8:00:00 PM,9/30/2021 4:00:00 PM,Other Renewables,683.4,0.01,True
9/30/2021 8:00:00 PM,9/30/2021 4:00:00 PM,Solar,1977.3,0.02,True
9/30/2021 8:00:00 PM,9/30/2021 4:00:00 PM,Storage,0.0,0.00,False
9/30/2021 8:00:00 PM,9/30/2021 4:00:00 PM,Wind,842.4,0.01,True
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Coal,15823.6,0.16,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Gas,42208.7,0.43,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Hydro,3238.7,0.03,True
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Multiple Fuels,1350.4,0.01,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Nuclear,31444.5,0.32,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Oil,262.2,0.00,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Other,124.6,0.00,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Other Renewables,656.2,0.01,True
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Solar,2293.9,0.02,True
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Storage,0.0,0.00,False
9/30/2021 7:00:00 PM,9/30/2021 3:00:00 PM,Wind,728.5,0.01,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Coal,15692.0,0.16,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Gas,41515.3,0.43,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Hydro,2658.1,0.03,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Multiple Fuels,1309.5,0.01,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Nuclear,31464.4,0.33,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Oil,213.9,0.00,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Other,123.0,0.00,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Other Renewables,649.3,0.01,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Solar,2318.8,0.02,True
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Storage,0.0,0.00,False
9/30/2021 6:00:00 PM,9/30/2021 2:00:00 PM,Wind,630.5,0.01,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Coal,15595.3,0.16,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Gas,40093.8,0.42,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Hydro,1958.6,0.02,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Multiple Fuels,1314.0,0.01,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Nuclear,31506.6,0.33,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Oil,221.0,0.00,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Other,118.4,0.00,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Other Renewables,661.0,0.01,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Solar,2458.2,0.03,True
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Storage,0.0,0.00,False
9/30/2021 5:00:00 PM,9/30/2021 1:00:00 PM,Wind,629.2,0.01,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Coal,15176.4,0.16,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Gas,38822.4,0.42,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Hydro,1955.8,0.02,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Multiple Fuels,1287.9,0.01,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Nuclear,31538.2,0.34,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Oil,207.4,0.00,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Other,117.3,0.00,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Other Renewables,644.6,0.01,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Solar,2486.7,0.03,True
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Storage,0.0,0.00,False
9/30/2021 4:00:00 PM,9/30/2021 12:00:00 PM,Wind,667.5,0.01,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Coal,15155.7,0.16,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Gas,37573.4,0.41,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Hydro,1894.5,0.02,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Multiple Fuels,1340.8,0.01,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Nuclear,31568.4,0.34,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Oil,236.9,0.00,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Other,124.6,0.00,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Other Renewables,649.6,0.01,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Solar,2596.4,0.03,True
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Storage,0.0,0.00,False
9/30/2021 3:00:00 PM,9/30/2021 11:00:00 AM,Wind,732.6,0.01,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Coal,14959.2,0.17,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Gas,36290.0,0.40,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Hydro,1873.5,0.02,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Multiple Fuels,1191.5,0.01,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Nuclear,31567.7,0.35,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Oil,223.4,0.00,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Other,127.8,0.00,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Other Renewables,656.8,0.01,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Solar,2522.3,0.03,True
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Storage,0.0,0.00,False
9/30/2021 2:00:00 PM,9/30/2021 10:00:00 AM,Wind,677.9,0.01,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Coal,14791.7,0.17,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Gas,35928.7,0.41,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Hydro,1451.3,0.02,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Multiple Fuels,233.7,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Nuclear,31583.8,0.36,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Oil,221.0,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Other,120.1,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Other Renewables,639.8,0.01,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Solar,1918.1,0.02,True
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Storage,0.0,0.00,False
9/30/2021 1:00:00 PM,9/30/2021 9:00:00 AM,Wind,947.8,0.01,True
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Coal,15053.4,0.17,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Gas,37557.6,0.43,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Hydro,1001.4,0.01,True
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Multiple Fuels,3.2,0.00,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Nuclear,31582.0,0.36,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Oil,203.7,0.00,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Other,80.5,0.00,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Other Renewables,647.2,0.01,True
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Solar,887.9,0.01,True
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Storage,0.0,0.00,False
9/30/2021 12:00:00 PM,9/30/2021 8:00:00 AM,Wind,1270.9,0.01,True
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Coal,14742.5,0.17,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Gas,36643.4,0.43,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Hydro,1026.0,0.01,True
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Multiple Fuels,3.2,0.00,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Nuclear,31577.2,0.37,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Oil,181.5,0.00,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Other,41.7,0.00,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Other Renewables,675.2,0.01,True
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Solar,29.4,0.00,True
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Storage,0.0,0.00,False
9/30/2021 11:00:00 AM,9/30/2021 7:00:00 AM,Wind,1045.5,0.01,True
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Coal,14040.4,0.17,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Gas,34030.5,0.41,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Hydro,1107.8,0.01,True
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Multiple Fuels,2.8,0.00,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Nuclear,31595.4,0.38,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Oil,187.0,0.00,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Other,40.4,0.00,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Other Renewables,689.4,0.01,True
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Solar,7.8,0.00,True
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Storage,0.0,0.00,False
9/30/2021 10:00:00 AM,9/30/2021 6:00:00 AM,Wind,1110.8,0.01,True
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Coal,13953.5,0.18,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Gas,28427.2,0.37,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Hydro,873.7,0.01,True
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Multiple Fuels,1.5,0.00,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Nuclear,31588.1,0.41,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Oil,184.8,0.00,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Other,42.0,0.00,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Other Renewables,696.2,0.01,True
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Solar,7.8,0.00,True
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Storage,0.0,0.00,False
9/30/2021 9:00:00 AM,9/30/2021 5:00:00 AM,Wind,1632.9,0.02,True
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Coal,13875.6,0.18,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Gas,25890.3,0.34,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Hydro,869.0,0.01,True
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Multiple Fuels,1.5,0.00,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Nuclear,31582.6,0.42,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Oil,180.8,0.00,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Other,41.4,0.00,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Other Renewables,682.0,0.01,True
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Solar,7.8,0.00,True
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Storage,0.0,0.00,False
9/30/2021 8:00:00 AM,9/30/2021 4:00:00 AM,Wind,1899.4,0.03,True
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Coal,13879.0,0.19,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Gas,25073.5,0.34,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Hydro,810.4,0.01,True
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Multiple Fuels,3.2,0.00,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Nuclear,31599.1,0.42,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Oil,181.2,0.00,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Other,40.2,0.00,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Other Renewables,687.5,0.01,True
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Solar,7.8,0.00,True
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Storage,0.0,0.00,False
9/30/2021 7:00:00 AM,9/30/2021 3:00:00 AM,Wind,2106.2,0.03,True
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Coal,13939.5,0.18,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Gas,26067.4,0.34,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Hydro,807.9,0.01,True
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Multiple Fuels,3.2,0.00,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Nuclear,31588.4,0.42,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Oil,205.3,0.00,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Other,41.2,0.00,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Other Renewables,658.8,0.01,True
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Solar,7.8,0.00,True
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Storage,0.0,0.00,False
9/30/2021 6:00:00 AM,9/30/2021 2:00:00 AM,Wind,2476.5,0.03,True
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Coal,14282.0,0.19,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Gas,26331.6,0.34,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Hydro,1199.1,0.02,True
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Multiple Fuels,3.2,0.00,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Nuclear,31569.6,0.41,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Oil,179.8,0.00,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Other,41.4,0.00,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Other Renewables,655.1,0.01,True
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Solar,7.8,0.00,True
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Storage,0.0,0.00,False
9/30/2021 5:00:00 AM,9/30/2021 1:00:00 AM,Wind,2461.1,0.03,True
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Coal,14360.8,0.18,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Gas,27841.4,0.36,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Hydro,1245.5,0.02,True
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Multiple Fuels,3.3,0.00,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Nuclear,31579.6,0.40,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Oil,178.5,0.00,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Other,42.6,0.00,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Other Renewables,647.2,0.01,True
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Solar,7.8,0.00,True
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Storage,0.0,0.00,False
9/30/2021 4:00:00 AM,9/30/2021 12:00:00 AM,Wind,2310.4,0.03,True
